experiment_id,rebalance_date,signal_date,formation_date,model,top_n,eligible_rows,scored_rows,selected_rows,executed,nav_pre,nav_post_cost,gross_trade,turnover
bottleneck_momentum:10,2011-07-01,2011-06-30,2011-06-30,bottleneck_momentum,10,459,215,10,True,11936709.25785977,11908019.65067781,19126404.787973326,1.6023180572467637
bottleneck_momentum:10,2011-10-03,2011-09-30,2011-09-30,bottleneck_momentum,10,456,277,10,True,9104401.93894916,9077129.641578369,18181531.580527667,1.997004493260125
bottleneck_momentum:10,2012-01-03,2011-12-30,2011-12-31,bottleneck_momentum,10,459,287,10,True,9576832.351802485,9548144.885945862,19124977.237748493,1.997004493260125
bottleneck_momentum:10,2012-04-02,2012-03-30,2012-03-31,bottleneck_momentum,10,462,291,10,True,10379612.885815682,10360935.18593118,12451799.923001816,1.1996401079676
bottleneck_momentum:10,2012-07-02,2012-06-29,2012-06-30,bottleneck_momentum,10,464,290,10,True,9830519.406668738,9806947.374921305,15714687.831621533,1.5985612948346501
bottleneck_momentum:10,2012-10-01,2012-09-28,2012-09-30,bottleneck_momentum,10,466,291,10,True,10520739.295567961,10501509.891857944,12819602.473344393,1.2185077600720384
bottleneck_momentum:10,2013-01-02,2012-12-31,2012-12-31,bottleneck_momentum,10,471,286,10,True,11596214.673641402,11575168.579812745,14030729.21910555,1.2099404516025287
bottleneck_momentum:10,2013-04-01,2013-03-28,2013-03-31,bottleneck_momentum,10,472,296,10,True,12279290.24036442,12253519.193487784,17180697.917757306,1.3991605036976
bottleneck_momentum:10,2013-07-01,2013-06-28,2013-06-30,bottleneck_momentum,10,473,301,10,True,12853795.078398243,12826658.93413661,18090762.841087934,1.407425801543297
bottleneck_momentum:10,2013-10-01,2013-09-30,2013-09-30,bottleneck_momentum,10,477,300,10,True,14299874.944893736,14269863.214547671,20007820.23071021,1.3991605036975998
bottleneck_momentum:10,2014-01-02,2013-12-31,2013-12-31,bottleneck_momentum,10,482,306,10,True,15376737.904082589,15330676.782053385,30707414.686136216,1.9970044932601256
bottleneck_momentum:10,2014-04-01,2014-03-31,2014-03-31,bottleneck_momentum,10,484,307,10,True,15983238.477790209,15940135.457524493,28735346.843809877,1.7978425888933325
bottleneck_momentum:10,2014-07-01,2014-06-30,2014-06-30,bottleneck_momentum,10,484,302,10,True,16780903.86581754,16740540.687318465,26908785.66604946,1.6035361313798044
bottleneck_momentum:10,2014-10-01,2014-09-30,2014-09-30,bottleneck_momentum,10,485,250,10,True,16077820.014974426,16039267.943802543,25701380.78125596,1.5985612948346493
bottleneck_momentum:10,2015-01-02,2014-12-31,2014-12-31,bottleneck_momentum,10,485,250,10,True,17022993.736065038,16982175.28770201,27212298.908686254,1.5985612948346495
bottleneck_momentum:10,2015-04-01,2015-03-31,2015-03-31,bottleneck_momentum,10,488,244,10,True,18561023.320855264,18522059.290294908,25976020.37357015,1.399492901039748
bottleneck_momentum:10,2015-07-01,2015-06-30,2015-06-30,bottleneck_momentum,10,485,230,10,True,19417775.135682747,19376523.77552179,27500906.773971397,1.4162748606267883
bottleneck_momentum:10,2015-10-01,2015-09-30,2015-09-30,bottleneck_momentum,10,481,210,10,True,19147128.656503696,19123810.13431061,15545681.462056696,0.8119066697123959
bottleneck_momentum:10,2016-01-04,2015-12-31,2015-12-31,bottleneck_momentum,10,481,208,10,True,20232668.837669708,20195514.86812329,24769313.03094545,1.2242237160937117
bottleneck_momentum:10,2016-04-01,2016-03-31,2016-03-31,bottleneck_momentum,10,483,212,10,True,20762698.089637734,20724853.276280046,25229875.571792036,1.2151539969838403
bottleneck_momentum:10,2016-07-01,2016-06-30,2016-06-30,bottleneck_momentum,10,484,217,10,True,19870872.473377436,19815810.209223833,36708176.10240133,1.8473359009063215
bottleneck_momentum:10,2016-10-03,2016-09-30,2016-09-30,bottleneck_momentum,10,488,219,10,True,20082488.35183009,20028330.62255528,36105152.8498744,1.7978425888933323
bottleneck_momentum:10,2017-01-03,2016-12-30,2016-12-31,bottleneck_momentum,10,490,217,10,True,18945771.132596537,18889018.947476428,37834790.08007325,1.997004493260125
bottleneck_momentum:10,2017-04-03,2017-03-31,2017-03-31,bottleneck_momentum,10,491,228,10,True,21053563.028975844,21015677.98103807,25256698.625183254,1.1996401079676
bottleneck_momentum:10,2017-07-03,2017-06-30,2017-06-30,bottleneck_momentum,10,491,235,10,True,21241296.798057314,21190363.52568711,33955514.913469605,1.59856129483465
bottleneck_momentum:10,2017-10-02,2017-09-29,2017-09-30,bottleneck_momentum,10,493,206,10,True,22195297.211289052,22135441.73538965,39903650.59960087,1.7978425888933323
